"","0","1","2","3","4","5"
"0",355,0,2,4,8,26
"1",0,0,0,0,0,0
"2",0,0,17,0,0,0
"3",3,3,1,212,5,20
"4",4,0,0,2,117,17
"5",146,111,115,134,295,2274
