"","0","1","2","3","4","5"
"0",355,2,5,2,11,46
"1",0,1,2,0,1,5
"2",3,1,19,5,2,40
"3",2,4,0,220,10,58
"4",5,2,3,4,117,64
"5",143,104,106,121,284,2124
