"","0","1","2","3","4","5"
"0",355,2,4,3,13,48
"1",0,1,2,0,1,5
"2",3,1,19,5,2,39
"3",2,4,0,220,10,58
"4",5,2,3,4,116,65
"5",143,104,107,120,283,2122
