"","0","1","2","3","4","5"
"0",282,4,3,15,18,64
"1",0,0,0,0,0,0
"2",0,1,2,0,0,1
"3",53,0,16,96,4,8
"4",1,0,1,0,60,4
"5",172,109,113,241,343,2260
