"","0","1","2","3","4","5"
"0",534,96,107,133,219,1756
"1",4,2,1,2,4,34
"2",1,3,3,2,2,27
"3",2,1,4,193,7,17
"4",4,3,1,5,128,29
"5",43,12,20,21,71,399
