"","0","1","2","3","4","5"
"0",332,3,5,22,21,48
"1",0,0,0,0,0,0
"2",0,0,0,0,0,0
"3",3,0,0,56,2,5
"4",1,0,0,3,79,3
"5",252,114,131,275,329,2206
