"","0","1","2","3","4","5"
"0",373,0,17,0,6,6
"1",0,0,0,0,0,0
"2",0,0,0,0,0,0
"3",1,0,0,196,3,1
"4",1,0,0,3,130,3
"5",213,117,119,157,292,2252
