"","0","1","2","3","4","5"
"0",371,0,1,1,6,6
"1",0,0,0,0,0,0
"2",0,0,17,0,0,0
"3",4,0,1,234,2,4
"4",2,0,0,3,137,6
"5",211,117,117,118,286,2246
