"","0","1","2","3","4","5"
"0",375,0,1,0,4,6
"1",1,0,0,0,0,1
"2",1,1,17,0,0,2
"3",2,0,1,237,4,4
"4",5,0,1,3,144,12
"5",204,116,116,116,279,2237
