"","0","1","2","3","4","5"
"0",374,0,0,0,7,10
"1",0,0,0,0,0,0
"2",0,0,17,0,0,0
"3",4,0,1,234,4,4
"4",2,0,0,4,132,9
"5",208,117,118,118,288,2239
