"","0","1","2","3","4","5"
"0",536,99,85,93,216,1718
"1",6,3,2,3,5,48
"2",1,1,18,1,2,26
"3",4,1,4,235,10,26
"4",5,5,2,4,134,33
"5",36,8,25,20,64,411
