"","0","1","2","3","4","5"
"0",377,3,3,24,19,44
"1",0,0,0,0,0,0
"2",0,0,0,0,2,0
"3",3,0,18,100,2,6
"4",0,0,0,0,80,4
"5",208,114,115,232,328,2208
